location,date,time,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,predominant,AQI
"Mazgaon, Mumbai - IITM",2025-07-08,01:00:00,20,42,NA,17,NA,2,NA,29,14,PM10,42
"Mazgaon, Mumbai - IITM",2025-07-08,03:00:00,21,43,NA,17,NA,2,NA,28,14,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-08,04:00:00,21,43,NA,17,NA,2,NA,27,15,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-08,06:00:00,21,43,NA,17,NA,2,NA,25,15,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-08,08:00:00,21,43,NA,17,NA,2,NA,23,15,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-08,09:00:00,22,43,NA,17,NA,2,NA,22,15,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-08,10:00:00,22,44,NA,17,NA,2,NA,23,15,PM10,44
"Mazgaon, Mumbai - IITM",2025-07-08,11:00:00,22,44,NA,17,NA,2,NA,23,15,PM10,44
"Mazgaon, Mumbai - IITM",2025-07-08,12:00:00,22,44,NA,17,NA,2,NA,24,15,PM10,44
"Mazgaon, Mumbai - IITM",2025-07-08,13:00:00,22,44,NA,17,NA,2,NA,26,15,PM10,44
"Mazgaon, Mumbai - IITM",2025-07-08,14:00:00,21,43,NA,17,NA,2,NA,27,14,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-08,15:00:00,21,44,NA,17,NA,2,NA,28,14,PM10,44
"Mazgaon, Mumbai - IITM",2025-07-08,16:00:00,21,45,NA,17,NA,2,NA,29,14,PM10,45
"Mazgaon, Mumbai - IITM",2025-07-08,17:00:00,21,47,NA,17,NA,2,NA,30,14,PM10,47
"Mazgaon, Mumbai - IITM",2025-07-08,18:00:00,23,48,NA,16,NA,2,NA,31,14,PM10,48
"Mazgaon, Mumbai - IITM",2025-07-08,19:00:00,23,50,NA,17,NA,2,NA,31,14,PM10,50
"Mazgaon, Mumbai - IITM",2025-07-08,20:00:00,23,52,NA,17,NA,2,NA,32,14,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-08,21:00:00,23,53,NA,17,NA,2,NA,32,13,PM10,53
"Mazgaon, Mumbai - IITM",2025-07-08,22:00:00,23,54,NA,17,NA,2,NA,31,13,PM10,54
"Mazgaon, Mumbai - IITM",2025-07-08,23:00:00,22,54,NA,18,NA,2,NA,32,13,PM10,54
"Mazgaon, Mumbai - IITM",2025-07-09,00:00:00,21,55,NA,18,NA,2,NA,32,12,PM10,55
"Mazgaon, Mumbai - IITM",2025-07-09,01:00:00,21,55,NA,18,NA,2,NA,31,12,PM10,55
"Mazgaon, Mumbai - IITM",2025-07-09,02:00:00,22,55,NA,18,NA,2,NA,30,12,PM10,55
"Mazgaon, Mumbai - IITM",2025-07-09,03:00:00,22,56,NA,18,NA,2,NA,29,12,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,04:00:00,22,56,NA,18,NA,2,NA,28,12,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,06:00:00,23,56,NA,18,NA,2,NA,28,13,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,08:00:00,22,56,NA,18,NA,2,NA,27,14,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,09:00:00,22,56,NA,18,NA,2,NA,28,14,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,10:00:00,23,56,NA,18,NA,2,NA,28,14,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,11:00:00,23,56,NA,18,NA,2,NA,28,14,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-09,12:00:00,23,57,NA,19,NA,2,NA,29,14,PM10,57
"Mazgaon, Mumbai - IITM",2025-07-09,13:00:00,25,59,NA,18,NA,2,NA,30,15,PM10,59
"Mazgaon, Mumbai - IITM",2025-07-09,14:00:00,26,61,NA,18,NA,2,NA,30,15,PM10,61
"Mazgaon, Mumbai - IITM",2025-07-09,15:00:00,27,62,NA,19,NA,2,NA,30,14,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-09,16:00:00,28,62,NA,19,NA,2,NA,32,14,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-09,17:00:00,27,62,NA,20,NA,2,NA,33,14,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-09,18:00:00,27,63,NA,20,NA,3,NA,31,14,PM10,63
"Mazgaon, Mumbai - IITM",2025-07-09,19:00:00,27,63,NA,20,NA,3,NA,31,13,PM10,63
"Mazgaon, Mumbai - IITM",2025-07-09,20:00:00,28,63,NA,20,NA,3,NA,32,13,PM10,63
"Mazgaon, Mumbai - IITM",2025-07-09,21:00:00,28,64,NA,19,NA,3,NA,33,13,PM10,64
"Mazgaon, Mumbai - IITM",2025-07-09,22:00:00,28,65,NA,19,NA,3,NA,32,13,PM10,65
"Mazgaon, Mumbai - IITM",2025-07-09,23:00:00,29,65,NA,19,NA,3,NA,33,12,PM10,65
"Mazgaon, Mumbai - IITM",2025-07-10,00:00:00,30,66,NA,19,NA,3,NA,33,12,PM10,66
"Mazgaon, Mumbai - IITM",2025-07-10,01:00:00,30,66,NA,19,NA,3,NA,32,13,PM10,66
"Mazgaon, Mumbai - IITM",2025-07-10,02:00:00,30,66,NA,19,NA,3,NA,31,13,PM10,66
"Mazgaon, Mumbai - IITM",2025-07-10,03:00:00,29,66,NA,20,NA,3,NA,32,13,PM10,66
"Mazgaon, Mumbai - IITM",2025-07-10,04:00:00,28,67,NA,20,NA,3,NA,34,13,PM10,67
"Mazgaon, Mumbai - IITM",2025-07-10,06:00:00,28,67,NA,22,NA,3,NA,32,13,PM10,67
"Mazgaon, Mumbai - IITM",2025-07-10,08:00:00,29,67,NA,22,NA,3,NA,32,12,PM10,67
"Mazgaon, Mumbai - IITM",2025-07-10,09:00:00,28,68,NA,22,NA,3,NA,NA,12,PM10,68
"Mazgaon, Mumbai - IITM",2025-07-10,10:00:00,28,68,NA,22,NA,3,NA,NA,12,PM10,68
"Mazgaon, Mumbai - IITM",2025-07-10,11:00:00,28,68,NA,22,NA,3,NA,NA,12,PM10,68
"Mazgaon, Mumbai - IITM",2025-07-10,12:00:00,27,67,NA,22,NA,3,NA,20,13,PM10,67
"Mazgaon, Mumbai - IITM",2025-07-10,13:00:00,24,64,NA,22,NA,3,NA,19,13,PM10,64
"Mazgaon, Mumbai - IITM",2025-07-10,14:00:00,24,64,NA,22,NA,3,NA,20,14,PM10,64
"Mazgaon, Mumbai - IITM",2025-07-10,15:00:00,23,62,NA,22,NA,3,NA,20,14,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-10,16:00:00,23,62,NA,22,NA,3,NA,19,15,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-10,17:00:00,24,62,NA,22,NA,3,NA,19,16,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-10,18:00:00,24,61,NA,22,NA,3,NA,20,16,PM10,61
"Mazgaon, Mumbai - IITM",2025-07-10,19:00:00,24,60,NA,22,NA,3,NA,20,16,PM10,60
"Mazgaon, Mumbai - IITM",2025-07-10,20:00:00,24,58,NA,22,NA,3,NA,22,15,PM10,58
"Mazgaon, Mumbai - IITM",2025-07-10,21:00:00,25,58,NA,23,NA,3,NA,23,14,PM10,58
"Mazgaon, Mumbai - IITM",2025-07-10,22:00:00,25,56,NA,23,NA,3,NA,25,13,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-10,23:00:00,25,55,NA,24,NA,3,NA,26,12,PM10,55
"Mazgaon, Mumbai - IITM",2025-07-11,00:00:00,25,54,NA,24,NA,3,NA,27,11,PM10,54
"Mazgaon, Mumbai - IITM",2025-07-11,01:00:00,24,54,NA,24,NA,3,NA,29,11,PM10,54
"Mazgaon, Mumbai - IITM",2025-07-11,02:00:00,24,53,NA,24,NA,3,NA,30,10,PM10,53
"Mazgaon, Mumbai - IITM",2025-07-11,03:00:00,24,53,NA,24,NA,3,NA,31,10,PM10,53
"Mazgaon, Mumbai - IITM",2025-07-11,04:00:00,25,53,NA,24,NA,3,4,32,10,PM10,53
"Mazgaon, Mumbai - IITM",2025-07-11,06:00:00,26,52,NA,22,NA,3,5,31,11,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-11,08:00:00,26,52,NA,22,NA,3,5,30,12,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-11,09:00:00,27,52,NA,23,NA,3,6,29,12,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-11,10:00:00,27,52,NA,23,NA,3,6,28,12,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-11,11:00:00,28,52,NA,23,NA,3,6,27,13,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-11,12:00:00,29,52,NA,23,NA,3,6,27,13,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-11,13:00:00,31,57,NA,23,NA,3,6,27,14,PM10,57
"Mazgaon, Mumbai - IITM",2025-07-11,14:00:00,32,57,NA,23,NA,3,6,27,14,PM10,57
"Mazgaon, Mumbai - IITM",2025-07-11,15:00:00,34,60,NA,22,NA,3,6,27,15,PM10,60
"Mazgaon, Mumbai - IITM",2025-07-11,16:00:00,34,61,NA,22,NA,3,6,31,15,PM10,61
"Mazgaon, Mumbai - IITM",2025-07-11,17:00:00,34,62,NA,22,NA,3,6,35,15,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-11,18:00:00,34,64,NA,23,NA,3,6,40,15,PM10,64
"Mazgaon, Mumbai - IITM",2025-07-11,19:00:00,35,65,NA,23,NA,3,6,44,15,PM10,65
"Mazgaon, Mumbai - IITM",2025-07-11,20:00:00,36,67,NA,23,NA,3,6,49,14,PM10,67
"Mazgaon, Mumbai - IITM",2025-07-11,21:00:00,35,68,NA,24,NA,3,5,54,13,PM10,68
"Mazgaon, Mumbai - IITM",2025-07-11,22:00:00,35,70,NA,24,NA,3,5,59,12,PM10,70
"Mazgaon, Mumbai - IITM",2025-07-11,23:00:00,36,70,NA,25,NA,3,5,63,11,PM10,70
"Mazgaon, Mumbai - IITM",2025-07-12,00:00:00,36,71,NA,25,NA,3,5,63,11,PM10,71
"Mazgaon, Mumbai - IITM",2025-07-12,01:00:00,36,72,NA,25,NA,3,NA,66,10,PM10,72
"Mazgaon, Mumbai - IITM",2025-07-12,02:00:00,36,72,NA,26,NA,3,NA,67,10,PM10,72
"Mazgaon, Mumbai - IITM",2025-07-12,03:00:00,36,72,NA,26,NA,3,NA,68,10,PM10,72
"Mazgaon, Mumbai - IITM",2025-07-12,04:00:00,35,72,NA,27,NA,3,NA,67,10,PM10,72
"Mazgaon, Mumbai - IITM",2025-07-12,06:00:00,35,72,NA,28,NA,3,NA,65,11,PM10,72
"Mazgaon, Mumbai - IITM",2025-07-12,08:00:00,34,71,NA,28,NA,3,NA,64,12,PM10,71
"Mazgaon, Mumbai - IITM",2025-07-12,09:00:00,34,70,NA,29,NA,3,NA,61,12,PM10,70
"Mazgaon, Mumbai - IITM",2025-07-12,10:00:00,33,70,NA,29,NA,3,NA,59,12,PM10,70
"Mazgaon, Mumbai - IITM",2025-07-12,11:00:00,33,70,NA,29,NA,3,NA,57,12,PM10,70
"Mazgaon, Mumbai - IITM",2025-07-12,12:00:00,32,68,NA,29,NA,3,NA,55,13,PM10,68
"Mazgaon, Mumbai - IITM",2025-07-12,13:00:00,31,66,NA,29,NA,3,NA,52,13,PM10,66
"Mazgaon, Mumbai - IITM",2025-07-12,14:00:00,29,63,NA,29,NA,3,NA,48,14,PM10,63
"Mazgaon, Mumbai - IITM",2025-07-12,15:00:00,28,61,NA,29,NA,3,NA,44,14,PM10,61
"Mazgaon, Mumbai - IITM",2025-07-12,16:00:00,28,59,NA,29,NA,3,NA,39,14,PM10,59
"Mazgaon, Mumbai - IITM",2025-07-12,17:00:00,27,56,NA,29,NA,3,NA,36,14,PM10,56
"Mazgaon, Mumbai - IITM",2025-07-12,18:00:00,26,53,NA,29,NA,3,NA,35,15,PM10,53
"Mazgaon, Mumbai - IITM",2025-07-12,20:00:00,23,47,NA,29,NA,3,NA,34,14,PM10,47
"Mazgaon, Mumbai - IITM",2025-07-12,21:00:00,23,45,NA,29,NA,3,NA,35,13,PM10,45
"Mazgaon, Mumbai - IITM",2025-07-12,22:00:00,21,44,NA,28,NA,3,NA,37,13,PM10,44
"Mazgaon, Mumbai - IITM",2025-07-12,23:00:00,20,43,NA,28,NA,3,NA,39,13,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-13,00:00:00,20,43,NA,28,NA,3,NA,42,13,PM10,43
"Mazgaon, Mumbai - IITM",2025-07-13,01:00:00,20,42,NA,28,NA,3,NA,44,12,CO,44
"Mazgaon, Mumbai - IITM",2025-07-13,02:00:00,20,42,NA,28,NA,3,NA,45,12,CO,45
"Mazgaon, Mumbai - IITM",2025-07-13,03:00:00,21,41,NA,28,NA,3,NA,46,12,CO,46
"Mazgaon, Mumbai - IITM",2025-07-13,04:00:00,21,41,NA,27,NA,3,NA,46,12,CO,46
"Mazgaon, Mumbai - IITM",2025-07-13,06:00:00,20,41,NA,27,NA,3,NA,45,13,CO,45
"Mazgaon, Mumbai - IITM",2025-07-13,08:00:00,20,41,NA,26,NA,3,NA,42,13,CO,42
"Mazgaon, Mumbai - IITM",2025-07-13,09:00:00,19,41,NA,26,NA,3,NA,42,13,CO,42
"Mazgaon, Mumbai - IITM",2025-07-13,10:00:00,19,41,NA,25,NA,3,NA,39,14,PM10,41
"Mazgaon, Mumbai - IITM",2025-07-13,11:00:00,18,41,NA,25,NA,3,NA,36,14,PM10,41
"Mazgaon, Mumbai - IITM",2025-07-13,12:00:00,17,41,NA,25,NA,3,NA,35,15,PM10,41
"Mazgaon, Mumbai - IITM",2025-07-13,13:00:00,18,40,NA,25,NA,3,NA,33,15,PM10,40
"Mazgaon, Mumbai - IITM",2025-07-13,14:00:00,19,40,NA,25,NA,3,NA,33,16,PM10,40
"Mazgaon, Mumbai - IITM",2025-07-13,15:00:00,20,40,NA,25,NA,3,NA,31,17,PM10,40
"Mazgaon, Mumbai - IITM",2025-07-13,16:00:00,19,39,NA,24,NA,3,NA,28,17,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,17:00:00,18,39,NA,24,NA,3,NA,28,17,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,18:00:00,18,39,NA,24,NA,3,NA,24,17,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,19:00:00,17,39,NA,23,NA,3,NA,24,17,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,20:00:00,18,39,NA,22,NA,3,NA,24,16,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,21:00:00,18,39,NA,21,NA,3,NA,25,16,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,22:00:00,18,39,NA,21,NA,3,NA,28,16,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-13,23:00:00,18,38,NA,21,NA,3,NA,29,15,PM10,38
"Mazgaon, Mumbai - IITM",2025-07-14,00:00:00,18,37,NA,21,NA,3,NA,31,13,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-14,01:00:00,17,37,NA,21,NA,3,NA,33,13,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-14,02:00:00,17,37,NA,21,NA,3,NA,36,13,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-14,03:00:00,17,37,NA,20,NA,3,NA,38,13,CO,38
"Mazgaon, Mumbai - IITM",2025-07-14,04:00:00,17,37,NA,20,NA,3,NA,39,13,CO,39
"Mazgaon, Mumbai - IITM",2025-07-14,06:00:00,17,37,NA,19,NA,3,NA,40,14,CO,40
"Mazgaon, Mumbai - IITM",2025-07-14,08:00:00,16,35,NA,19,NA,3,NA,36,14,CO,36
"Mazgaon, Mumbai - IITM",2025-07-14,09:00:00,16,35,NA,19,NA,3,NA,35,14,PM10,35
"Mazgaon, Mumbai - IITM",2025-07-14,10:00:00,15,34,NA,20,NA,3,NA,37,14,CO,37
"Mazgaon, Mumbai - IITM",2025-07-14,11:00:00,15,33,NA,21,NA,3,NA,37,14,CO,37
"Mazgaon, Mumbai - IITM",2025-07-14,12:00:00,15,32,NA,21,NA,3,NA,37,14,CO,37
"Mazgaon, Mumbai - IITM",2025-07-14,13:00:00,15,31,NA,21,NA,3,NA,37,14,CO,37
"Mazgaon, Mumbai - IITM",2025-07-14,14:00:00,13,31,NA,22,NA,3,NA,38,13,CO,38
"Mazgaon, Mumbai - IITM",2025-07-14,15:00:00,12,30,NA,23,NA,3,NA,39,13,CO,39
"Mazgaon, Mumbai - IITM",2025-07-14,16:00:00,12,29,NA,23,NA,3,NA,39,13,CO,39
"Mazgaon, Mumbai - IITM",2025-07-14,17:00:00,11,28,NA,24,NA,3,NA,34,14,CO,34
"Mazgaon, Mumbai - IITM",2025-07-14,18:00:00,10,26,NA,24,NA,3,NA,36,14,CO,36
"Mazgaon, Mumbai - IITM",2025-07-14,19:00:00,10,25,NA,25,NA,3,NA,37,14,CO,37
"Mazgaon, Mumbai - IITM",2025-07-14,20:00:00,9,23,NA,25,NA,3,NA,41,14,CO,41
"Mazgaon, Mumbai - IITM",2025-07-14,21:00:00,8,22,NA,25,NA,4,NA,45,13,CO,45
"Mazgaon, Mumbai - IITM",2025-07-14,22:00:00,8,21,NA,25,NA,4,NA,51,12,CO,51
"Mazgaon, Mumbai - IITM",2025-07-14,23:00:00,8,21,NA,25,NA,4,NA,54,12,CO,54
"Mazgaon, Mumbai - IITM",2025-07-15,00:00:00,8,20,NA,25,NA,4,NA,56,12,CO,56
"Mazgaon, Mumbai - IITM",2025-07-15,01:00:00,9,20,NA,25,NA,4,NA,64,12,CO,64
"Mazgaon, Mumbai - IITM",2025-07-15,02:00:00,9,20,NA,26,NA,4,NA,68,11,CO,68
"Mazgaon, Mumbai - IITM",2025-07-15,03:00:00,9,20,NA,26,NA,4,NA,70,11,CO,70
"Mazgaon, Mumbai - IITM",2025-07-15,04:00:00,9,19,NA,26,NA,4,NA,71,11,CO,71
"Mazgaon, Mumbai - IITM",2025-07-15,06:00:00,10,19,NA,26,NA,4,10,71,12,CO,71
"Mazgaon, Mumbai - IITM",2025-07-15,08:00:00,11,20,NA,26,NA,4,10,70,12,CO,70
"Mazgaon, Mumbai - IITM",2025-07-15,09:00:00,11,20,NA,26,NA,4,10,64,12,CO,64
"Mazgaon, Mumbai - IITM",2025-07-15,10:00:00,11,21,NA,26,NA,4,10,59,12,CO,59
"Mazgaon, Mumbai - IITM",2025-07-15,11:00:00,13,22,NA,26,NA,4,10,59,12,CO,59
"Mazgaon, Mumbai - IITM",2025-07-15,12:00:00,14,22,NA,26,NA,4,10,49,11,CO,49
"Mazgaon, Mumbai - IITM",2025-07-15,13:00:00,15,22,NA,26,NA,4,10,49,11,CO,49
"Mazgaon, Mumbai - IITM",2025-07-15,14:00:00,15,22,NA,28,NA,4,10,45,10,CO,45
"Mazgaon, Mumbai - IITM",2025-07-15,15:00:00,18,23,NA,29,NA,4,11,40,9,CO,40
"Mazgaon, Mumbai - IITM",2025-07-15,16:00:00,18,24,NA,28,NA,4,11,35,9,CO,35
"Mazgaon, Mumbai - IITM",2025-07-15,17:00:00,20,26,NA,28,NA,4,12,35,9,CO,35
"Mazgaon, Mumbai - IITM",2025-07-15,18:00:00,21,27,NA,29,NA,4,12,32,9,CO,32
"Mazgaon, Mumbai - IITM",2025-07-15,19:00:00,22,29,NA,29,NA,4,12,34,9,CO,34
"Mazgaon, Mumbai - IITM",2025-07-15,20:00:00,23,31,NA,29,NA,4,NA,35,9,CO,35
"Mazgaon, Mumbai - IITM",2025-07-15,21:00:00,23,33,NA,29,NA,4,NA,36,9,CO,36
"Mazgaon, Mumbai - IITM",2025-07-15,22:00:00,23,34,NA,29,NA,4,NA,36,9,CO,36
"Mazgaon, Mumbai - IITM",2025-07-15,23:00:00,25,35,NA,30,NA,4,NA,34,9,PM10,35
"Mazgaon, Mumbai - IITM",2025-07-16,00:00:00,26,36,NA,30,NA,4,NA,33,9,PM10,36
"Mazgaon, Mumbai - IITM",2025-07-16,01:00:00,26,36,NA,30,NA,4,NA,32,9,PM10,36
"Mazgaon, Mumbai - IITM",2025-07-16,02:00:00,26,36,NA,30,NA,4,NA,31,9,PM10,36
"Mazgaon, Mumbai - IITM",2025-07-16,03:00:00,26,36,NA,30,NA,4,NA,30,9,PM10,36
"Mazgaon, Mumbai - IITM",2025-07-16,04:00:00,25,37,NA,30,NA,4,NA,27,9,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-16,06:00:00,25,37,NA,30,NA,4,NA,23,10,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-16,08:00:00,25,37,NA,30,NA,4,NA,19,9,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-16,09:00:00,25,37,NA,30,NA,4,NA,18,10,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-16,10:00:00,25,37,NA,30,NA,4,NA,18,10,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-16,11:00:00,24,37,NA,29,NA,4,NA,20,10,PM10,37
"Mazgaon, Mumbai - IITM",2025-07-16,12:00:00,25,39,NA,28,NA,4,NA,22,10,PM10,39
"Mazgaon, Mumbai - IITM",2025-07-16,13:00:00,27,42,NA,27,NA,4,NA,23,11,PM10,42
"Mazgaon, Mumbai - IITM",2025-07-16,14:00:00,28,46,NA,26,NA,4,NA,23,11,PM10,46
"Mazgaon, Mumbai - IITM",2025-07-16,15:00:00,27,49,NA,26,NA,4,NA,22,11,PM10,49
"Mazgaon, Mumbai - IITM",2025-07-16,16:00:00,28,52,NA,24,NA,4,NA,21,12,PM10,52
"Mazgaon, Mumbai - IITM",2025-07-16,17:00:00,29,54,NA,23,NA,4,NA,21,12,PM10,54
"Mazgaon, Mumbai - IITM",2025-07-16,18:00:00,31,58,NA,22,NA,4,NA,20,13,PM10,58
"Mazgaon, Mumbai - IITM",2025-07-16,19:00:00,33,62,NA,22,NA,4,NA,18,13,PM10,62
"Mazgaon, Mumbai - IITM",2025-07-16,20:00:00,34,66,NA,21,NA,4,NA,16,13,PM10,66
"Mazgaon, Mumbai - IITM",2025-07-16,21:00:00,35,69,NA,21,NA,4,NA,13,12,PM10,69
"Mazgaon, Mumbai - IITM",2025-07-16,22:00:00,37,71,NA,21,NA,4,NA,12,12,PM10,71
"Mazgaon, Mumbai - IITM",2025-07-16,23:00:00,38,73,NA,21,NA,4,NA,12,11,PM10,73
"Mazgaon, Mumbai - IITM",2025-07-17,00:00:00,38,75,NA,21,NA,4,NA,12,11,PM10,75
"Mazgaon, Mumbai - IITM",2025-07-17,01:00:00,38,77,NA,20,NA,4,NA,13,11,PM10,77
"Mazgaon, Mumbai - IITM",2025-07-17,02:00:00,39,78,NA,20,NA,4,NA,12,10,PM10,78
"Mazgaon, Mumbai - IITM",2025-07-17,03:00:00,40,79,NA,20,NA,4,NA,12,10,PM10,79
"Mazgaon, Mumbai - IITM",2025-07-17,04:00:00,40,79,NA,21,NA,4,NA,12,10,PM10,79
"Mazgaon, Mumbai - IITM",2025-07-17,06:00:00,39,80,NA,22,NA,4,NA,12,10,PM10,80
"Mazgaon, Mumbai - IITM",2025-07-17,08:00:00,39,81,NA,22,NA,4,NA,12,10,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-17,09:00:00,39,82,NA,22,NA,4,NA,14,10,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-17,10:00:00,39,82,NA,22,NA,4,NA,17,10,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-17,11:00:00,40,83,NA,22,NA,4,NA,20,10,PM10,83
"Mazgaon, Mumbai - IITM",2025-07-17,12:00:00,39,83,NA,22,NA,4,NA,24,11,PM10,83
"Mazgaon, Mumbai - IITM",2025-07-17,13:00:00,37,81,NA,22,NA,4,NA,25,11,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-17,14:00:00,37,80,NA,23,NA,4,NA,34,10,PM10,80
"Mazgaon, Mumbai - IITM",2025-07-17,15:00:00,38,76,NA,23,NA,4,NA,40,11,PM10,76
"Mazgaon, Mumbai - IITM",2025-07-17,16:00:00,36,78,NA,23,NA,4,NA,48,12,PM10,78
"Mazgaon, Mumbai - IITM",2025-07-17,17:00:00,36,81,NA,23,NA,4,NA,55,12,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-17,18:00:00,35,84,NA,23,NA,4,NA,60,13,PM10,84
"Mazgaon, Mumbai - IITM",2025-07-17,19:00:00,35,85,NA,23,NA,4,NA,64,13,PM10,85
"Mazgaon, Mumbai - IITM",2025-07-17,20:00:00,34,85,NA,23,NA,4,NA,69,13,PM10,85
"Mazgaon, Mumbai - IITM",2025-07-17,21:00:00,34,85,NA,23,NA,4,NA,72,12,PM10,85
"Mazgaon, Mumbai - IITM",2025-07-17,22:00:00,33,85,NA,22,NA,4,NA,72,12,PM10,85
"Mazgaon, Mumbai - IITM",2025-07-17,23:00:00,34,84,NA,22,NA,4,NA,70,12,PM10,84
"Mazgaon, Mumbai - IITM",2025-07-18,00:00:00,34,83,NA,22,NA,4,NA,71,11,PM10,83
"Mazgaon, Mumbai - IITM",2025-07-18,01:00:00,33,82,NA,22,NA,4,NA,70,11,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-18,02:00:00,33,82,NA,21,NA,4,NA,69,11,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-18,03:00:00,33,82,NA,20,NA,4,NA,67,11,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-18,04:00:00,33,82,NA,20,NA,4,NA,65,10,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-18,06:00:00,34,81,NA,20,NA,4,NA,63,11,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,08:00:00,34,81,NA,20,NA,3,NA,61,10,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,09:00:00,33,81,NA,20,NA,3,NA,57,10,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,10:00:00,34,81,NA,20,NA,3,NA,52,10,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,11:00:00,33,81,NA,20,NA,3,NA,49,10,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,12:00:00,34,81,NA,20,NA,3,NA,46,10,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,13:00:00,34,81,NA,20,NA,4,NA,43,11,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,14:00:00,35,82,NA,20,NA,4,NA,39,11,PM10,82
"Mazgaon, Mumbai - IITM",2025-07-18,15:00:00,35,85,NA,20,NA,4,NA,36,12,PM10,85
"Mazgaon, Mumbai - IITM",2025-07-18,16:00:00,36,83,NA,20,NA,4,NA,31,12,PM10,83
"Mazgaon, Mumbai - IITM",2025-07-18,17:00:00,36,81,NA,20,NA,4,NA,26,14,PM10,81
"Mazgaon, Mumbai - IITM",2025-07-18,18:00:00,36,79,NA,20,NA,4,NA,24,15,PM10,79
"Mazgaon, Mumbai - IITM",2025-07-18,19:00:00,36,77,NA,20,NA,4,NA,25,15,PM10,77
"Mazgaon, Mumbai - IITM",2025-07-18,20:00:00,36,76,NA,20,NA,4,NA,24,15,PM10,76
"Mazgaon, Mumbai - IITM",2025-07-18,21:00:00,36,76,NA,21,NA,4,NA,25,15,PM10,76
"Mazgaon, Mumbai - IITM",2025-07-18,22:00:00,35,75,NA,21,NA,4,NA,23,15,PM10,75
"Mazgaon, Mumbai - IITM",2025-07-18,23:00:00,33,75,NA,21,NA,4,NA,24,15,PM10,75
"Mazgaon, Mumbai - IITM",2025-07-19,00:00:00,33,75,NA,21,NA,4,NA,25,14,PM10,75
"Mazgaon, Mumbai - IITM",2025-07-19,01:00:00,33,75,NA,21,NA,4,NA,25,14,PM10,75
