location,date,time,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,predominant,AQI
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,17:00:00,24,59,NA,19,NA,6,NA,9,22,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,18:00:00,24,59,NA,19,NA,6,NA,9,22,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,19:00:00,23,58,NA,18,NA,6,NA,9,23,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,20:00:00,23,58,NA,18,NA,6,NA,9,21,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,21:00:00,22,57,NA,18,NA,6,NA,9,19,PM10,57
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,22:00:00,22,57,NA,18,NA,6,NA,9,16,PM10,57
"Chakala-Andheri East, Mumbai - IITM",2025-06-20,23:00:00,23,57,NA,18,NA,6,NA,10,14,PM10,57
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,00:00:00,24,58,NA,18,NA,6,NA,9,14,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,01:00:00,24,59,NA,18,NA,6,NA,8,15,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,02:00:00,23,59,NA,18,NA,6,NA,8,15,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,03:00:00,23,59,NA,18,NA,5,NA,7,16,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,04:00:00,22,59,NA,19,NA,5,NA,6,17,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,06:00:00,22,59,NA,18,NA,5,NA,4,19,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,08:00:00,21,60,NA,18,NA,5,NA,3,20,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,09:00:00,21,59,NA,18,NA,5,8,3,21,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,10:00:00,21,58,NA,18,NA,5,8,3,21,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,11:00:00,21,58,NA,18,NA,5,8,3,21,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,12:00:00,21,58,NA,18,NA,5,8,3,21,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,13:00:00,21,58,NA,18,NA,5,8,3,21,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,14:00:00,NA,NA,NA,NA,NA,NA,NA,4,24,NA,NA
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,15:00:00,22,58,NA,18,NA,5,NA,5,25,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,16:00:00,22,59,NA,17,NA,5,6,5,26,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,17:00:00,22,60,NA,17,NA,5,6,5,27,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,18:00:00,22,61,NA,18,NA,5,6,4,26,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,19:00:00,22,61,NA,18,NA,5,6,5,25,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,20:00:00,22,61,NA,18,NA,5,5,5,24,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,21:00:00,23,62,NA,18,NA,5,4,6,23,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,22:00:00,22,61,NA,18,NA,5,3,6,23,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-21,23:00:00,23,62,NA,18,NA,6,3,7,21,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,00:00:00,22,62,NA,18,NA,6,2,7,20,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,01:00:00,22,62,NA,19,NA,6,2,8,18,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,02:00:00,22,61,NA,19,NA,6,2,7,17,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,03:00:00,22,61,NA,19,NA,6,2,7,17,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,04:00:00,22,61,NA,19,NA,6,2,7,18,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,06:00:00,21,61,NA,20,NA,6,2,5,20,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,08:00:00,23,59,NA,20,NA,6,2,4,21,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,09:00:00,23,59,NA,20,NA,6,3,4,22,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,10:00:00,23,59,NA,20,NA,6,2,3,24,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,11:00:00,23,58,NA,20,NA,6,2,4,25,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,12:00:00,23,59,NA,19,NA,6,2,4,26,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,13:00:00,23,60,NA,19,NA,6,3,4,27,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,14:00:00,23,60,NA,19,NA,6,3,5,27,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,15:00:00,23,60,NA,19,NA,6,3,4,26,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,16:00:00,24,60,NA,19,NA,6,3,4,26,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,17:00:00,24,59,NA,19,NA,6,3,4,26,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,18:00:00,24,59,NA,19,NA,6,3,4,26,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,19:00:00,24,59,NA,19,NA,6,4,4,25,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,20:00:00,24,60,NA,18,NA,6,4,4,24,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,21:00:00,24,60,NA,18,NA,6,4,5,23,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,22:00:00,24,61,NA,18,NA,6,4,5,23,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-22,23:00:00,24,61,NA,18,NA,6,4,5,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,00:00:00,23,60,NA,18,NA,6,5,6,20,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,01:00:00,23,60,NA,18,NA,6,5,6,19,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,02:00:00,24,60,NA,18,NA,6,4,6,20,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,03:00:00,25,60,NA,17,NA,6,4,6,20,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,04:00:00,26,61,NA,17,NA,6,4,6,20,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,06:00:00,27,61,NA,17,NA,6,4,4,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,08:00:00,26,62,NA,17,NA,6,4,3,22,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,09:00:00,27,62,NA,17,NA,6,4,3,22,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,10:00:00,26,63,NA,17,NA,6,4,4,23,PM10,63
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,11:00:00,26,64,NA,17,NA,6,5,5,23,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,12:00:00,27,64,NA,17,NA,6,5,6,23,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,13:00:00,27,64,NA,17,NA,6,5,6,23,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,14:00:00,27,65,NA,17,NA,6,4,8,22,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,15:00:00,26,64,NA,17,NA,6,4,8,22,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,16:00:00,26,65,NA,18,NA,6,4,8,22,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,17:00:00,27,66,NA,18,NA,6,4,9,22,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,18:00:00,27,66,NA,18,NA,6,4,9,21,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,19:00:00,27,66,NA,18,NA,6,3,9,21,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,20:00:00,28,67,NA,18,NA,6,3,9,20,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,21:00:00,28,66,NA,19,NA,6,3,9,21,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,22:00:00,28,65,NA,19,NA,6,3,10,21,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-23,23:00:00,28,65,NA,19,NA,6,2,10,21,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,00:00:00,28,64,NA,19,NA,6,2,10,23,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,01:00:00,27,62,NA,18,NA,6,2,10,24,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,02:00:00,26,61,NA,18,NA,6,2,10,24,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,03:00:00,25,60,NA,18,NA,6,2,10,27,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,04:00:00,25,59,NA,19,NA,6,2,10,29,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,06:00:00,24,58,NA,21,NA,6,2,9,29,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,08:00:00,24,56,NA,22,NA,6,2,9,27,PM10,56
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,09:00:00,24,56,NA,22,NA,6,2,10,24,PM10,56
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,10:00:00,24,57,NA,22,NA,6,2,10,22,PM10,57
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,11:00:00,26,58,NA,22,NA,6,2,11,22,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,12:00:00,26,58,NA,22,NA,6,2,11,20,PM10,58
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,13:00:00,26,59,NA,22,NA,6,2,11,18,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,14:00:00,27,59,NA,22,NA,6,2,11,17,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,15:00:00,28,60,NA,22,NA,6,2,11,18,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,16:00:00,28,60,NA,22,NA,6,2,11,18,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,17:00:00,28,60,NA,22,NA,6,2,10,19,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,18:00:00,28,61,NA,22,NA,6,2,9,20,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,19:00:00,27,61,NA,22,NA,6,2,9,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,20:00:00,27,62,NA,22,NA,6,2,10,21,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,21:00:00,28,63,NA,22,NA,6,2,10,20,PM10,63
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,22:00:00,28,63,NA,23,NA,6,2,11,20,PM10,63
"Chakala-Andheri East, Mumbai - IITM",2025-06-24,23:00:00,28,65,NA,23,NA,6,2,11,19,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,00:00:00,29,66,NA,23,NA,6,2,11,18,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,01:00:00,30,68,NA,23,NA,6,2,11,17,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,02:00:00,30,69,NA,22,NA,6,3,11,17,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,03:00:00,30,70,NA,22,NA,6,3,11,16,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,04:00:00,30,70,NA,22,NA,6,3,10,16,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,06:00:00,30,71,NA,20,NA,6,3,7,17,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,08:00:00,32,72,NA,20,NA,6,3,6,18,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,09:00:00,32,73,NA,19,NA,6,4,6,18,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,10:00:00,32,73,NA,19,NA,6,4,7,18,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,11:00:00,32,73,NA,19,NA,6,5,8,18,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,12:00:00,32,72,NA,19,NA,6,5,9,18,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,13:00:00,32,72,NA,19,NA,6,5,9,19,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,14:00:00,32,72,NA,19,NA,6,5,9,19,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,15:00:00,31,72,NA,19,NA,6,4,10,20,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,16:00:00,32,72,NA,19,NA,6,4,10,22,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,17:00:00,32,73,NA,19,NA,6,4,10,22,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,18:00:00,33,72,NA,19,NA,6,4,10,24,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,19:00:00,34,72,NA,19,NA,6,4,10,25,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,20:00:00,35,71,NA,19,NA,6,4,11,24,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,21:00:00,35,71,NA,18,NA,6,4,11,24,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,22:00:00,35,71,NA,18,NA,6,4,12,22,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-25,23:00:00,36,70,NA,17,NA,6,4,13,21,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,00:00:00,36,69,NA,NA,NA,NA,4,14,20,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,01:00:00,36,70,NA,NA,NA,NA,4,14,19,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,02:00:00,37,71,NA,NA,NA,NA,4,14,19,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,03:00:00,38,72,NA,NA,NA,NA,3,14,19,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,04:00:00,39,73,NA,NA,NA,NA,3,13,20,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,06:00:00,40,74,NA,NA,NA,NA,3,10,21,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,08:00:00,39,75,NA,NA,NA,NA,3,8,21,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,09:00:00,39,74,NA,NA,NA,NA,3,7,20,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,10:00:00,39,74,NA,NA,NA,NA,3,7,20,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,11:00:00,39,74,NA,NA,NA,NA,2,7,20,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,12:00:00,39,74,NA,NA,NA,NA,2,9,19,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,13:00:00,39,72,NA,NA,NA,NA,2,10,18,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,14:00:00,38,71,NA,NA,NA,NA,2,10,19,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,15:00:00,39,70,NA,NA,NA,NA,2,11,20,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,16:00:00,38,69,NA,NA,NA,NA,2,11,21,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,17:00:00,38,68,NA,NA,NA,NA,2,11,22,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,17:00:00,38,68,NA,NA,NA,NA,2,11,22,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,19:00:00,37,67,NA,NA,NA,NA,2,12,22,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,20:00:00,36,68,NA,NA,NA,NA,2,12,22,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,21:00:00,36,67,NA,NA,NA,NA,2,12,21,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,22:00:00,36,67,NA,NA,NA,NA,2,12,21,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-26,23:00:00,36,67,NA,NA,NA,NA,2,12,19,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,00:00:00,35,68,NA,NA,NA,NA,2,12,18,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,01:00:00,35,68,NA,NA,NA,NA,2,12,17,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,02:00:00,34,67,NA,25,NA,5,2,12,16,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,03:00:00,33,66,NA,25,NA,5,2,11,17,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,04:00:00,32,65,NA,24,NA,5,2,10,18,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,06:00:00,31,64,NA,23,NA,5,2,8,19,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,08:00:00,31,64,NA,22,NA,5,2,6,20,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,09:00:00,31,64,NA,22,NA,5,2,6,20,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,10:00:00,31,65,NA,22,NA,5,2,6,20,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,11:00:00,32,65,NA,22,NA,5,2,6,21,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,12:00:00,32,66,NA,21,NA,5,2,6,21,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,13:00:00,33,68,NA,21,NA,5,2,6,21,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,14:00:00,33,68,NA,21,NA,5,NA,8,22,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,15:00:00,32,68,NA,21,NA,5,2,8,22,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,16:00:00,32,68,NA,20,NA,5,2,9,24,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,17:00:00,31,68,NA,20,NA,5,2,9,24,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,18:00:00,32,69,NA,20,NA,5,NA,10,25,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,19:00:00,32,68,NA,20,NA,5,NA,11,24,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,20:00:00,32,68,NA,20,NA,5,NA,11,24,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,21:00:00,32,69,NA,20,NA,5,NA,11,24,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,22:00:00,32,69,NA,20,NA,5,NA,12,22,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-27,23:00:00,33,70,NA,19,NA,5,NA,12,24,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,00:00:00,33,70,NA,19,NA,5,NA,12,24,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,01:00:00,34,70,NA,20,NA,5,NA,12,24,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,02:00:00,34,71,NA,20,NA,5,NA,12,26,PM10,71
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,03:00:00,34,72,NA,20,NA,5,NA,12,27,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,04:00:00,34,73,NA,20,NA,5,NA,11,28,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,06:00:00,34,74,NA,21,NA,5,NA,9,29,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,08:00:00,35,75,NA,21,NA,5,NA,8,26,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,09:00:00,35,75,NA,21,NA,5,NA,8,25,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,10:00:00,35,75,NA,21,NA,5,NA,8,24,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,11:00:00,35,74,NA,22,NA,5,NA,8,23,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,12:00:00,35,75,NA,22,NA,5,NA,8,23,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,13:00:00,36,75,NA,22,NA,5,NA,8,23,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,14:00:00,36,75,NA,21,NA,5,NA,9,24,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,15:00:00,36,76,NA,21,NA,5,NA,9,25,PM10,76
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,16:00:00,36,77,NA,20,NA,5,NA,9,26,PM10,77
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,17:00:00,36,78,NA,20,NA,5,NA,9,26,PM10,78
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,18:00:00,36,78,NA,21,NA,5,NA,9,26,PM10,78
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,19:00:00,37,78,NA,21,NA,5,NA,9,26,PM10,78
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,20:00:00,37,78,NA,21,NA,5,NA,9,26,PM10,78
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,21:00:00,37,76,NA,21,NA,5,NA,10,26,PM10,76
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,22:00:00,37,76,NA,22,NA,5,NA,11,28,PM10,76
"Chakala-Andheri East, Mumbai - IITM",2025-06-28,23:00:00,37,76,NA,22,NA,5,NA,11,28,PM10,76
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,00:00:00,37,75,NA,23,NA,5,NA,13,27,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,01:00:00,38,75,NA,23,NA,5,NA,13,26,PM10,75
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,02:00:00,38,74,NA,24,NA,5,NA,13,26,PM10,74
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,03:00:00,38,73,NA,24,NA,5,NA,13,27,PM10,73
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,04:00:00,38,72,NA,25,NA,5,NA,13,26,PM10,72
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,06:00:00,38,70,NA,25,NA,5,NA,11,26,PM10,70
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,08:00:00,38,69,NA,24,NA,5,11,9,23,PM10,69
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,09:00:00,37,68,NA,24,NA,5,12,8,23,PM10,68
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,10:00:00,36,67,NA,23,NA,5,12,7,24,PM10,67
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,11:00:00,35,66,NA,23,NA,5,13,6,25,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,12:00:00,34,66,NA,23,NA,5,13,6,24,PM10,66
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,13:00:00,33,65,NA,23,NA,5,14,6,26,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,14:00:00,33,65,NA,23,NA,5,14,6,26,PM10,65
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,15:00:00,34,64,NA,23,NA,6,13,6,26,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,16:00:00,34,64,NA,24,NA,6,13,6,26,PM10,64
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,17:00:00,34,63,NA,24,NA,6,13,6,26,PM10,63
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,18:00:00,33,62,NA,24,NA,6,13,6,25,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,19:00:00,33,62,NA,24,NA,6,12,6,24,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,20:00:00,32,62,NA,24,NA,6,12,7,24,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,21:00:00,32,62,NA,23,NA,6,12,7,22,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,22:00:00,31,62,NA,23,NA,6,12,7,22,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-29,23:00:00,30,61,NA,NA,NA,NA,12,8,20,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,00:00:00,29,61,NA,NA,NA,NA,13,9,19,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,01:00:00,28,61,NA,NA,NA,NA,12,9,19,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,02:00:00,28,61,NA,NA,NA,NA,12,9,18,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,03:00:00,28,61,NA,NA,NA,NA,11,9,18,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,04:00:00,28,61,NA,NA,NA,NA,10,8,19,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,06:00:00,29,61,NA,NA,NA,NA,8,7,20,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,08:00:00,29,60,NA,NA,NA,NA,6,6,20,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,09:00:00,29,61,NA,NA,NA,NA,5,5,20,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,10:00:00,29,62,NA,NA,NA,NA,4,5,21,PM10,62
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,11:00:00,29,61,NA,NA,NA,NA,3,5,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,12:00:00,29,61,NA,NA,NA,NA,2,5,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,13:00:00,28,61,NA,NA,NA,NA,2,6,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,14:00:00,28,61,NA,NA,NA,NA,2,6,21,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,15:00:00,28,61,NA,NA,NA,NA,2,7,22,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,16:00:00,28,61,NA,NA,NA,NA,2,7,22,PM10,61
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,17:00:00,28,60,NA,NA,NA,NA,2,7,22,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,18:00:00,28,60,NA,NA,NA,NA,2,8,22,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,19:00:00,28,59,NA,NA,NA,NA,2,8,22,PM10,59
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,20:00:00,27,60,NA,NA,NA,NA,2,8,21,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,21:00:00,27,60,NA,NA,NA,NA,1,9,20,PM10,60
"Chakala-Andheri East, Mumbai - IITM",2025-06-30,22:00:00,27,59,NA,NA,NA,NA,2,9,20,PM10,59
